Date,Account,classification,Daily_PnL,Trade_Count,Win_Rate,Avg_Trade_Size,Avg_Leverage,Leverage Segment,Frequency Segment,Performance Segment
2025-02-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,-22303.603584,118,0.23728813559322035,2953.0322881355933,19746.303305084744,High,Frequent,Loser
2025-02-12,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,23,0.0,1086.9421739130435,-116232.95652173914,Low,Infrequent,Loser
2025-02-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,2760.439779,81,0.7037037037037037,12390.793456790123,2.9780286419753086,Low,Frequent,Winner
2025-02-12,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,299.669854,30,0.7666666666666667,410.9486666666666,-7128.314333333333,Low,Frequent,Winner
2025-02-12,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,0.0,50,0.0,999.666,10279.342096,High,Frequent,Loser
2025-02-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,8664.933786,243,0.31275720164609055,1698.3335802469135,69230.6124909465,High,Frequent,Winner
2025-02-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,1747.1899090000002,71,0.6338028169014085,1623.5340845070423,1616.9348789577464,High,Frequent,Winner
2025-02-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,287.27875,42,0.5,647.7471428571429,2903.837404971429,High,Frequent,Winner
2025-02-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,Neutral,17378.569333,321,0.6417445482866043,3578.9056074766354,913832.4791277259,High,Frequent,Winner
2025-02-13,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,534.854304,47,0.574468085106383,383.71595744680855,-778.1697143617022,Low,Frequent,Winner
2025-02-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,2205.413149,23,0.4782608695652174,17512.87652173913,-0.2207547826086957,Low,Infrequent,Winner
2025-02-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,2390.12335,101,0.8316831683168316,1278.79198019802,-24602.263366336636,Low,Frequent,Winner
2025-02-13,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,-3556.3882559999997,46,0.0,947.7369565217392,-88607.35652173913,Low,Frequent,Loser
2025-02-13,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,1998.702085,42,1.0,2039.3888095238096,1493.0695534883332,High,Frequent,Winner
2025-02-13,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,181.456277,25,0.44,264.2908,-999.6972000000001,Low,Infrequent,Winner
2025-02-13,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,1312.55815,399,0.40100250626566414,2012.0397744360903,3708.5291495989977,High,Frequent,Winner
2025-02-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,168,0.0,1735.2890476190476,-15116.64,Low,Frequent,Loser
2025-02-13,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,5096.967096,156,0.5064102564102564,1561.7910256410255,-534.7302950301923,Low,Frequent,Winner
2025-02-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,404.813032,47,0.7872340425531915,536.6263829787234,2990.388135778723,High,Frequent,Winner
2025-02-14,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Neutral,19.530304,2,1.0,25.39,6508.683333000001,High,Infrequent,Winner
2025-02-14,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Neutral,8019.163096,1,1.0,63734.69,37989.82517,High,Infrequent,Winner
2025-02-14,0x420ab45e0bd8863569a5efbb9c05d91f40624641,Neutral,0.0,12,0.0,2078.9283333333333,-6.02965,Low,Infrequent,Loser
2025-02-14,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,-10.630689999999959,47,0.6808510638297872,315.5821276595745,-103.28444958723406,Low,Frequent,Loser
2025-02-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,2678.115601,58,0.43103448275862066,19911.15103448276,-1.2494703448275861,Low,Frequent,Winner
2025-02-14,0x513b8629fe877bb581bf244e326a047b249c4ff1,Neutral,194499.072534,464,1.0,1986.7047629310346,19827.32089178808,High,Frequent,Winner
2025-02-14,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Neutral,844.8168900000001,21,1.0,254.39857142857142,2120.622600761905,High,Infrequent,Winner
2025-02-14,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,0.0,5,0.0,3058.91,-27376.4,Low,Infrequent,Loser
2025-02-14,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,8781.96,311,0.26366559485530544,2726.2494855305467,-37578.09980707395,Low,Frequent,Winner
2025-02-14,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,27.247837999999998,40,0.275,445.2165,211.703415237,High,Frequent,Winner
2025-02-14,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,0.0,10,0.0,254.971,-3286.97,Low,Infrequent,Loser
2025-02-14,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,414.743169,306,0.1111111111111111,1372.3451960784314,5.476803071895425,Low,Frequent,Winner
2025-02-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,165,0.0,1615.370303030303,-24441.902666666665,Low,Frequent,Loser
2025-02-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,-1818.156466,166,0.006024096385542169,1363.292951807229,-1927.618678523494,Low,Frequent,Loser
2025-02-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,64.653448,9,0.8888888888888888,257.83222222222224,685.7361111111111,High,Infrequent,Winner
2025-02-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,Neutral,590.06989,47,0.6808510638297872,1285.8944680851064,55258.97872340425,High,Frequent,Winner
2025-02-15,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,231.07204,21,0.23809523809523808,367.2038095238095,-847.7904539047619,Low,Infrequent,Winner
2025-02-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,3884.0032459999998,21,0.6190476190476191,22683.889523809525,-0.818667619047619,Low,Infrequent,Winner
2025-02-15,0x6d6a4b953f202f8df5bed40692e7fd865318264a,Neutral,0.0,11,0.0,485.4918181818182,2085.8381873636363,High,Infrequent,Loser
2025-02-15,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,0.0,7,0.0,1628.5714285714287,699.1285714285714,High,Infrequent,Loser
2025-02-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,462.740727,28,0.6785714285714286,3875.14,3624225.214285714,High,Infrequent,Winner
2025-02-15,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,35346.87108,179,0.8603351955307262,2418.771340782123,-53151.25631284917,Low,Frequent,Winner
2025-02-15,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,49.98382900000001,9,0.3333333333333333,437.9866666666667,-16613.346666666665,Low,Infrequent,Winner
2025-02-15,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,590.73516,466,0.24248927038626608,787.2578326180258,1345.8251619742489,High,Frequent,Winner
2025-02-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,4,0.0,805.4399999999999,-332883.75,Low,Infrequent,Loser
2025-02-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,3822.79759,130,0.4153846153846154,1798.402076923077,-264.7629417720769,Low,Frequent,Winner
2025-02-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,59.664989,11,0.36363636363636365,503.33272727272725,10641.829771736362,High,Infrequent,Winner
2025-02-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,278.922501,41,0.4146341463414634,396.6439024390244,-3386.4731707317073,Low,Frequent,Winner
2025-02-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,314.96786,25,0.44,14405.7528,-0.0792428,Low,Infrequent,Winner
2025-02-16,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,0.0,6,0.0,1650.0,7667.833333333333,High,Infrequent,Loser
2025-02-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,14.54605,5,0.2,341.232,16353.0,High,Infrequent,Winner
2025-02-16,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,3,0.0,3333.296666666667,-223839.36666666667,Low,Infrequent,Loser
2025-02-16,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,559.647247,80,0.425,1368.858375,596.270292788875,High,Frequent,Winner
2025-02-16,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,0.0,1,0.0,555.02,0.0,Low,Infrequent,Loser
2025-02-16,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,819.9958,455,0.42857142857142855,501.30874725274725,112.12714285714286,High,Frequent,Winner
2025-02-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,321.733978,54,0.7037037037037037,1193.8803703703704,461.91877962148146,High,Frequent,Winner
2025-02-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,115.824682,28,0.6428571428571429,466.69214285714287,4583.645033832143,High,Infrequent,Winner
2025-02-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,19.482565,13,0.38461538461538464,392.2353846153846,1902.1626410000001,High,Infrequent,Winner
2025-02-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1204.110761,42,0.11904761904761904,12833.438095238096,0.030118095238095235,Low,Frequent,Winner
2025-02-17,0x513b8629fe877bb581bf244e326a047b249c4ff1,Neutral,0.0,292,0.0,3155.894726027397,19776.250956782536,High,Frequent,Loser
2025-02-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,6,0.0,2503.1749999999997,-230922.11666666667,Low,Infrequent,Loser
2025-02-17,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,64.346683,105,0.1619047619047619,1112.2542857142857,1036.525243948762,High,Frequent,Winner
2025-02-17,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,0.0,20,0.0,510.6405,-472.6465,Low,Infrequent,Loser
2025-02-17,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,303.11202,284,0.4154929577464789,598.8410211267606,797.596690140845,High,Frequent,Winner
2025-02-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,111.69658399999999,151,0.31788079470198677,1591.1465562913907,509.5190564678146,High,Frequent,Winner
2025-02-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,45.659497,36,0.19444444444444445,404.88444444444445,7221.137581005556,High,Frequent,Winner
2025-02-18,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,336.64107,54,0.37037037037037035,415.7527777777778,200.39640548148148,High,Frequent,Winner
2025-02-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1670.219701,44,0.3181818181818182,13191.782954545453,0.09793068181818182,Low,Frequent,Winner
2025-02-18,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,0.0,9,0.0,701.2211111111111,6737.222222222223,High,Infrequent,Loser
2025-02-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,3112.721339,131,0.8091603053435115,2398.0035877862597,2187208.2290076334,High,Frequent,Winner
2025-02-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,13,0.0,1923.0538461538463,-244774.89230769232,Low,Infrequent,Loser
2025-02-18,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,3981.044269,177,0.15254237288135594,1466.1342937853108,2147.3015488368924,High,Frequent,Winner
2025-02-18,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,950.815596,23,0.9130434782608695,644.1191304347826,-3221.690434782609,Low,Infrequent,Winner
2025-02-18,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,3494.964308,413,0.36077481840193704,1209.069588377724,807.2731651089589,High,Frequent,Winner
2025-02-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,73677.453556,264,1.0,2654.748446969697,-16687.51314393939,Low,Frequent,Winner
2025-02-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,3935.153067,512,0.48828125,1823.6225390625,1704.7774764323046,High,Frequent,Winner
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,20.62415,22,0.3181818181818182,508.5995454545455,11029.685231986365,High,Infrequent,Winner
2025-02-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,89.261197,22,0.2727272727272727,303.90090909090907,54.16540549999995,High,Infrequent,Winner
2025-02-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,3512.2119079999998,58,0.39655172413793105,16248.182068965516,0.18367655172413794,Low,Frequent,Winner
2025-02-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,770.462266,221,0.6968325791855203,1613.0980995475113,-4359156.081900452,Low,Frequent,Winner
2025-02-19,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,17,0.0,882.3423529411765,-261837.98823529412,Low,Infrequent,Loser
2025-02-19,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,0.0,9,0.0,832.99,-32.29666666666667,Low,Infrequent,Loser
2025-02-19,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Fear,1280.6095579999999,400,0.335,1091.899,589.8886901999999,High,Frequent,Winner
2025-02-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,3350.218775,85,0.3058823529411765,2310.5601176470586,-2099.290470588235,Low,Frequent,Winner
2025-02-19,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,31.42038,121,0.01652892561983471,4940.588512396694,9724.30258953719,High,Frequent,Winner
2025-02-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,5930.986467,406,0.5665024630541872,1708.6227586206896,2353.4875384471675,High,Frequent,Winner
2025-02-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,278.142839,53,0.49056603773584906,429.3352830188679,5084.201677335849,High,Frequent,Winner
2025-02-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,Neutral,3057.28245,149,0.8859060402684564,5680.961208053691,766544.5704697986,High,Frequent,Winner
2025-02-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,168.023469,13,0.8461538461538461,378.7576923076923,1032.5469230769231,High,Infrequent,Winner
2025-02-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Neutral,0.0,13,0.0,1538.4553846153844,304.52030378307694,High,Infrequent,Loser
2025-02-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1829.292797,90,0.4444444444444444,17114.072111111112,-0.4697173333333333,Low,Frequent,Winner
2025-02-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1727.154021,69,0.9420289855072463,2101.7873913043477,-271008.2028985507,Low,Frequent,Winner
2025-02-20,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,31,0.0,1129.0251612903226,-282694.69999999995,Low,Frequent,Loser
2025-02-20,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,2866.872677,968,0.45764462809917356,817.1428202479339,657.8194497107437,High,Frequent,Winner
2025-02-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,279,0.0,1452.1574910394265,-5989.358309200717,Low,Frequent,Loser
2025-02-20,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Neutral,35262.804627,185,1.0,3421.6945405405404,17034.934216216217,High,Frequent,Winner
2025-02-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,819.221222,162,0.38271604938271603,1142.087962962963,-228.542128202963,Low,Frequent,Winner
2025-02-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,591.659533,93,0.6559139784946236,320.8220430107527,-87.80150906989248,Low,Frequent,Winner
2025-02-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,8502.805925,60,0.43333333333333335,2810.3466666666664,19756.216666666667,High,Frequent,Winner
2025-02-21,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Greed,-350.632694,7,0.0,184.87857142857143,27440.802377331427,High,Infrequent,Loser
2025-02-21,0x430f09841d65beb3f27765503d0f850b8bce7713,Greed,82117.04336,255,1.0,1500.5277647058824,17739.72588235294,High,Frequent,Winner
2025-02-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Greed,165.776644,15,0.7333333333333333,301.59066666666666,-992.2375968,Low,Infrequent,Winner
2025-02-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,5993.575314,76,0.10526315789473684,17026.42842105263,-2.938057763157895,Low,Frequent,Winner
2025-02-21,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Greed,0.0,18,0.0,374.33,-1.9554277777777775,Low,Infrequent,Loser
2025-02-21,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,2720.828056,188,0.6436170212765957,1504.8432978723404,188628.27659574468,High,Frequent,Winner
2025-02-21,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,38,0.0,657.8865789473684,-308597.16842105263,Low,Frequent,Loser
2025-02-21,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Greed,8995.13393,8,1.0,15859.55,4800.56625,High,Infrequent,Winner
2025-02-21,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Greed,3417.71341,769,0.4434330299089727,1031.4382574772433,859.8673298179455,High,Frequent,Winner
2025-02-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,3056.449155,58,0.5344827586206896,4768.487241379311,-217507.5574137931,Low,Frequent,Winner
2025-02-21,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,33,0.0,4675.215454545454,-3573.47488969697,Low,Frequent,Loser
2025-02-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Greed,4483.141317,255,0.4549019607843137,1669.3589019607844,-4045.637734024784,Low,Frequent,Winner
2025-02-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,408.03639799999996,58,0.29310344827586204,523.8093103448275,118.01376189655171,High,Frequent,Winner
2025-02-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,31.523152,18,0.1111111111111111,343.53666666666663,1464.9408561111113,High,Infrequent,Winner
2025-02-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1287.143384,91,0.5714285714285714,16717.653406593407,1.5618584615384616,Low,Frequent,Winner
2025-02-22,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,0.0,14,0.0,1038.095,369.07071428571425,High,Infrequent,Loser
2025-02-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1437.17482,121,0.6611570247933884,2194.715289256198,414740.63636363635,High,Frequent,Winner
2025-02-22,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,-80.922744,18,0.0,343.5022222222222,-1950.4833333333331,Low,Infrequent,Loser
2025-02-22,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,101.06290399999999,41,0.4878048780487805,789.0624390243902,4142.06587804878,High,Frequent,Winner
2025-02-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,5628.488702,127,0.7322834645669292,1574.8144094488189,-17966.036062992127,Low,Frequent,Winner
2025-02-22,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,15074.26913,138,0.2608695652173913,7487.178405797102,-5698.908380217391,Low,Frequent,Winner
2025-02-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,1391.928432,60,0.6833333333333333,1097.3101666666666,-340.14178659166663,Low,Frequent,Winner
2025-02-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,39.91436,24,0.375,550.5720833333334,439.6642892083333,High,Infrequent,Winner
2025-02-23,0x39cef799f8b69da1995852eea189df24eb5cae3c,Neutral,2.9205,6,0.16666666666666666,2401.1383333333333,135.75166666666667,High,Infrequent,Winner
2025-02-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,122.057796,7,0.7142857142857143,369.9928571428572,-1226.5842857142857,Low,Infrequent,Winner
2025-02-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,109.68322,31,0.22580645161290322,9029.90806451613,0.09950548387096775,Low,Frequent,Winner
2025-02-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1001.2053860000001,125,0.784,2364.3752000000004,403237.96,High,Frequent,Winner
2025-02-23,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,4,0.0,1249.98,-320320.4,Low,Infrequent,Loser
2025-02-23,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,0.0,40,0.0,472.709,398.853106502,High,Frequent,Loser
2025-02-23,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,63.922728,24,0.041666666666666664,574.5508333333333,-137.15737916666666,Low,Infrequent,Winner
2025-02-23,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,0.0,53,0.0,226.28509433962265,68.7872641509434,High,Frequent,Loser
2025-02-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,8934.09502,88,1.0,2278.3786363636364,-13901.483295454545,Low,Frequent,Winner
2025-02-23,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,73,0.0,2502.296301369863,-11247.883465753424,Low,Frequent,Loser
2025-02-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,383.135241,45,0.5555555555555556,2283.7915555555555,375.99780084911106,High,Frequent,Winner
2025-02-24,0x083384f897ee0f19899168e3b1bec365f52a9012,Neutral,10152.12224,59,0.5254237288135594,27178.041694915253,-1456.8740847457627,Low,Frequent,Winner
2025-02-24,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Neutral,1129.8489260000001,160,0.325,1641.2224999999999,2294.0176638396874,High,Frequent,Winner
2025-02-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,180.244855,61,0.4426229508196721,282.4104918032787,6209.332573681967,High,Frequent,Winner
2025-02-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,437.185458,29,0.3793103448275862,543.7444827586207,522.1277545172413,High,Frequent,Winner
2025-02-24,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Neutral,856.4737299999999,41,0.17073170731707318,5876.914634146341,546.5287804878049,High,Frequent,Winner
2025-02-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1925.839355,17,0.29411764705882354,27169.443529411765,0.49473352941176474,Low,Infrequent,Winner
2025-02-24,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,0.0,44,0.0,1894.8688636363636,2516.080204984091,High,Frequent,Loser
2025-02-24,0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,1282.097568,55,0.6363636363636364,874.9930909090909,-2729.5900636363635,Low,Frequent,Winner
2025-02-24,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Neutral,0.0,45,0.0,9481.510444444444,19967.975900888887,High,Frequent,Loser
2025-02-24,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,0.0,42,0.0,495.59309523809526,1483.980238095238,High,Frequent,Loser
2025-02-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,10841.97075,208,0.6057692307692307,1111.8584134615385,17458.85738441827,High,Frequent,Winner
2025-02-24,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Neutral,22037.667762,4083,0.446730345334313,1645.9218834190547,62058.47511143767,High,Frequent,Winner
2025-02-24,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,28,0.0,1796.1407142857145,-239444.4696427857,Low,Infrequent,Loser
2025-02-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,-10373.274402000001,744,0.1478494623655914,1398.9927284946236,8937.636887137365,High,Frequent,Loser
2025-02-25,0x083384f897ee0f19899168e3b1bec365f52a9012,Fear,115445.395538,219,0.4246575342465753,13233.776894977169,-1397.482792237443,Low,Frequent,Winner
2025-02-25,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Fear,-6820.76955,1,0.0,82910.81,4100.032403,High,Infrequent,Loser
2025-02-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,168.27053,49,0.2653061224489796,883.3975510204082,3774.097263208163,High,Frequent,Winner
2025-02-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,Fear,169.617628,24,0.625,1016.4883333333333,39893.63220833333,High,Infrequent,Winner
2025-02-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,3455.584856,190,0.3684210526315789,512.5179473684211,73.3536578736842,High,Frequent,Winner
2025-02-25,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,11271.895074,215,0.5302325581395348,5634.781581395349,4306.37823255814,High,Frequent,Winner
2025-02-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,51,0.0,19559.930980392157,4.348897450980392,Low,Frequent,Loser
2025-02-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Fear,81776.7151,137,0.9927007299270073,1940.033503649635,-35933.87700729927,Low,Frequent,Winner
2025-02-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,3622.6256409999996,79,0.9620253164556962,2395.0187341772153,163883.18607594937,High,Frequent,Winner
2025-02-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,8698.883848,39,1.0,641.0223076923077,-312939.76410256414,Low,Frequent,Winner
2025-02-25,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Fear,0.0,4,0.0,3685.7825,5036.941459,High,Infrequent,Loser
2025-02-25,0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,0.0,4,0.0,1249.875,0.012462500000000001,Low,Infrequent,Loser
2025-02-25,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Fear,0.0,8,0.0,60250.0,38185.394837499996,High,Infrequent,Loser
2025-02-25,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Fear,826.548369,193,0.27979274611398963,626.2487046632124,2714.9134715025907,High,Frequent,Winner
2025-02-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,71,0.0,1418.0078873239436,946339.9410763381,High,Frequent,Loser
2025-02-25,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,5672.328492,3292,0.16859052247873632,3167.5804404617256,199045.99918286753,High,Frequent,Winner
2025-02-25,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,3859.44,28,0.6071428571428571,2181.2564285714284,-41698.52857142857,Low,Infrequent,Winner
2025-02-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,-23384.358492,1642,0.27161997563946405,1441.9933982947625,1112.4815868773874,High,Frequent,Loser
2025-02-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Fear,64.59776,34,0.38235294117647056,242.27088235294116,585.2846718205883,High,Frequent,Winner
2025-02-26,0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Fear,25.30602,10,0.9,156.53799999999998,171.59,High,Infrequent,Winner
2025-02-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Fear,-200.798196,28,0.10714285714285714,603.3185714285713,80.96421107142855,High,Infrequent,Loser
